ResponseId,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,Q4_26,Q4_27,Q4_28,Q4_29,Q4_30,Q4_31,Q4_32,Q4_33,Q4_34,Q4_35,Q4_36,Q4_37,Q4_38,Q4_39,Q4_40,Q4_41,Q4_42,Q4_43,Q4_44,Q4_45,Q4_46,Q4_47,Q4_48,Q4_49,Q4_50,Q4_51,Q4_52,Q4_53,Q4_54,Q4_55,Q4_56,Q4_57,Q4_58,Q4_59,Q4_60
R_Ovy8LOmFTRhV3ax,4,5,2,2,2,4,5,4,3,5,2,2,5,5,4,1,1,5,5,5,4,1,5,3,3,5,5,3,1,2,4,5,2,5,4,2,2,4,5,4,4,2,5,2,2,5,1,4,1,1,2,5,5,5,3,5,4,1,5,5
R_RF7ZROMzbt35LgZ,2,4,4,1,4,2,5,4,3,4,4,2,3,4,4,5,2,5,3,2,4,1,3,2,3,4,5,3,4,3,5,4,5,5,3,4,1,4,4,3,2,5,5,5,4,1,2,1,2,2,2,4,4,5,4,2,5,4,2,3
R_3lypjMxa8auJQSf,5,4,2,1,4,5,4,2,2,4,4,4,4,4,4,2,2,4,4,3,5,2,4,4,2,4,4,4,2,2,2,4,4,4,3,2,2,4,4,4,4,4,4,4,2,5,2,2,2,4,2,4,4,4,3,4,2,4,2,4
R_1BRvxYttXEhxydJ,3,4,1,4,3,2,5,4,3,4,5,3,5,1,3,5,4,5,3,5,3,2,3,5,2,4,5,2,5,3,4,4,4,1,4,3,2,4,1,4,3,3,4,5,1,2,2,1,5,4,2,4,4,1,2,2,4,2,1,2
R_1JLLDH588feE3rU,5,4,2,4,2,4,5,2,5,4,1,4,5,1,4,1,1,4,2,2,4,1,2,5,2,2,2,1,5,1,2,4,4,1,4,2,2,4,1,2,3,4,5,4,1,5,2,2,5,2,2,4,5,1,1,4,1,2,2,4
R_xctbODjwE0kBsgp,4,4,2,3,2,5,5,1,3,4,1,2,4,1,2,3,5,4,3,4,5,1,3,3,1,1,5,2,2,4,4,4,3,4,4,3,2,5,2,3,3,4,4,4,2,4,1,5,2,3,2,5,4,2,2,4,5,4,2,2
R_1IW1cMRg6WswA1Q,4,5,1,4,2,4,1,1,4,4,2,2,4,2,4,2,4,5,4,4,4,2,4,5,2,2,2,4,4,4,2,5,1,2,4,2,1,5,2,4,4,4,5,4,2,5,1,1,4,1,2,5,4,1,2,5,4,1,2,4
R_27QIglTJVnVR860,2,5,2,1,1,3,5,4,5,5,2,1,4,1,5,5,1,3,3,5,3,1,5,2,1,3,5,1,4,1,5,5,2,4,5,2,2,4,3,5,3,1,5,5,1,2,3,4,2,2,2,5,2,2,2,5,5,2,1,5
R_1JWIrsqMlLD9OdE,1,4,5,4,4,1,5,4,3,5,2,1,2,1,4,5,1,4,3,3,1,1,5,1,1,5,4,5,4,4,5,4,2,5,4,2,2,2,2,5,1,4,2,5,1,2,3,4,1,1,4,5,3,4,1,3,4,2,2,4
R_bwFZ9fpAZ26XpeN,5,4,4,1,1,3,4,1,2,5,1,4,5,2,3,2,5,2,3,5,4,2,2,2,1,4,2,4,2,1,1,3,2,3,5,2,3,4,3,4,4,4,5,2,2,5,1,4,2,1,1,4,5,3,1,5,2,2,4,3
R_3hbucnlfY0vrnVm,5,5,1,2,1,5,5,1,4,5,1,1,5,2,5,4,1,5,4,5,4,1,1,5,1,3,5,1,4,1,4,5,5,5,3,1,4,5,4,2,4,4,5,4,1,5,1,1,2,2,2,5,5,2,1,5,5,1,4,5
R_YYwSHJsERaHgoox,3,4,2,2,3,2,4,4,2,5,1,2,4,4,4,4,2,4,4,5,3,2,5,2,1,2,4,3,4,4,5,4,4,5,5,2,4,4,4,5,3,4,5,4,1,4,4,2,2,1,4,5,4,4,3,4,3,2,4,4
R_6VEmqbfwllEapu9,1,3,4,1,3,1,4,4,3,3,4,2,2,5,2,4,4,1,4,4,1,4,3,1,2,2,2,3,1,3,3,3,3,5,3,2,5,2,5,2,2,4,3,1,3,2,5,3,5,4,4,2,4,5,2,3,2,4,5,3
R_sYWpNaXgXgysvx7,2,4,2,2,4,3,4,4,4,2,2,2,4,4,4,4,5,4,4,2,2,2,4,4,4,5,5,2,2,4,4,4,2,5,4,3,2,4,4,2,2,4,3,2,2,3,2,2,2,4,4,4,4,5,4,2,4,4,4,4
R_2e386UIURzZPGoM,3,5,5,1,4,4,5,3,4,5,2,1,4,4,4,1,5,4,3,4,2,1,4,2,2,3,5,4,2,3,3,1,4,5,5,2,4,4,5,3,2,2,4,4,1,5,1,2,1,2,3,4,3,5,2,4,5,4,4,4
R_3nUUvZl4rSQeSzy,4,3,2,3,3,2,3,2,4,2,1,5,2,2,2,1,2,3,2,5,3,3,4,4,4,1,2,4,4,3,3,4,4,2,2,4,4,3,2,2,4,5,4,3,1,4,2,1,3,2,4,4,3,2,3,2,4,4,2,2
R_3L228Owc4QHQaP8,1,4,3,1,1,2,4,4,4,5,2,1,4,4,5,5,2,4,4,5,2,1,1,4,2,4,4,3,2,2,5,2,4,5,4,3,4,4,2,4,3,2,4,3,1,1,2,3,1,3,5,4,4,2,1,3,3,4,4,3
R_2alZyDLBrkw5RBY,5,5,1,4,4,3,5,4,4,5,1,2,3,4,4,4,1,4,4,5,4,1,4,2,1,4,5,2,2,4,4,4,4,4,5,4,2,4,2,3,2,2,3,2,3,4,1,1,1,1,2,5,5,2,2,5,4,4,4,4
R_Uarr9DeYXzW8SNb,4,4,5,2,1,2,5,5,5,4,2,1,4,4,4,4,4,4,1,4,3,1,5,4,4,4,5,5,4,2,4,5,2,5,2,3,2,1,4,3,1,2,5,4,1,2,2,3,2,4,4,5,2,3,3,4,5,4,4,3
R_WlfmUAgQSEzOw3D,1,4,5,1,4,1,5,5,1,5,1,2,5,4,4,5,4,4,5,5,1,1,5,4,1,5,4,5,4,4,5,4,1,5,5,4,4,1,4,5,1,5,5,4,1,1,5,4,2,1,5,5,4,5,1,5,1,4,1,2
R_1kXhsVqgAQQORdX,4,5,4,3,2,4,5,4,4,5,4,4,4,5,3,4,1,4,4,4,5,3,5,2,1,5,4,2,2,1,4,5,1,5,4,2,1,5,4,5,2,4,5,4,2,2,1,5,1,5,1,5,5,4,3,4,2,2,5,4
R_2Pv87KaACMeWujS,2,5,4,2,5,2,5,5,4,5,2,1,5,2,4,4,1,2,5,4,1,2,5,1,4,5,5,4,1,5,5,4,1,5,5,2,4,4,4,4,1,5,5,4,1,2,4,4,1,4,2,5,4,4,2,4,5,4,4,4
R_28zDJQBOFkGkxSl,1,4,4,3,1,1,4,4,2,5,2,3,4,3,4,5,1,3,4,4,2,1,5,4,2,2,4,4,2,4,5,2,2,4,4,4,3,2,3,4,3,2,4,3,2,1,4,2,2,2,4,4,4,2,2,3,4,3,4,3
R_2zoM6tuYW7bo3QN,4,4,1,4,4,4,4,1,4,4,1,4,4,4,5,3,4,4,2,5,5,3,2,4,3,2,4,2,4,4,2,4,4,3,5,2,4,5,2,4,4,4,4,4,1,5,2,3,2,2,1,4,4,2,4,4,4,4,2,5
R_Qp62kETDD5yuyOd,1,2,4,4,1,1,5,5,5,5,1,1,4,1,4,5,2,4,4,5,1,1,5,4,1,1,5,2,4,2,5,4,2,4,5,4,2,2,2,4,2,1,4,4,1,2,4,1,4,3,5,4,5,1,1,2,4,4,2,3
R_1oHHqj9eBITFAKA,5,2,2,4,1,4,4,2,5,5,3,4,4,3,4,2,4,5,2,5,5,2,4,2,1,1,2,4,4,2,4,4,2,3,5,2,4,2,2,5,3,5,5,3,2,5,4,4,4,1,1,5,5,2,1,4,4,4,2,4
R_12oiAl0aQPSU264,5,5,2,2,2,4,5,4,5,5,1,4,5,3,4,2,2,5,4,4,4,1,4,5,1,3,4,4,4,2,4,5,5,5,4,4,3,2,2,5,2,5,5,4,2,5,1,1,1,5,1,5,5,2,2,5,5,2,4,2
R_31GwKl9wnQRl8XY,4,4,4,2,4,2,5,4,2,4,2,2,5,2,4,4,5,4,4,4,2,2,4,4,2,2,4,2,1,4,4,4,2,4,5,2,2,4,2,4,4,2,4,2,2,4,1,1,4,2,4,5,2,2,3,4,5,3,4,4
R_cwKnWqav8SmwDbr,3,4,4,3,2,5,4,2,4,4,2,3,4,2,4,2,2,2,4,4,5,2,3,4,2,3,4,2,4,2,2,4,3,4,3,3,2,4,3,4,2,2,4,4,2,4,1,2,2,2,2,4,4,3,3,3,3,2,2,4
R_1MMn6pKcRK3kpkW,4,2,3,2,1,4,4,2,2,5,2,5,4,5,4,1,2,4,4,4,5,4,2,4,1,2,1,4,2,1,2,2,3,4,4,4,4,4,4,5,4,5,4,2,1,4,4,3,1,3,2,4,4,4,1,4,2,2,5,5
R_eaCcKyfjntBTto5,4,5,1,4,4,5,5,1,4,4,2,1,5,4,3,2,5,4,5,3,4,2,2,4,1,1,2,1,2,4,2,2,5,4,3,2,1,5,4,4,4,4,5,4,2,5,1,1,1,3,4,5,5,2,4,5,4,1,4,4
R_UW88TrTtdv2jUKl,1,5,4,2,1,1,5,2,2,4,2,2,5,2,3,5,5,4,4,2,2,2,1,4,2,2,4,2,3,1,5,4,4,4,3,4,2,4,2,5,3,4,5,2,2,2,1,2,2,4,5,5,5,4,4,4,4,2,2,2
R_3ndCLkx24wSxQ3n,4,4,2,4,3,3,4,2,4,4,2,4,5,4,4,2,4,4,4,3,5,4,5,4,3,2,2,4,4,3,3,3,2,3,4,2,4,4,3,3,5,5,4,3,2,5,4,1,4,3,3,3,2,3,4,4,4,4,3,4
R_2A10NwDucdAyY7y,1,4,1,2,1,1,5,2,5,5,5,4,5,4,5,4,2,3,2,4,3,1,4,4,1,1,3,1,5,2,2,5,4,4,2,5,1,5,4,5,2,4,5,5,4,1,4,1,4,4,4,5,4,4,1,1,2,1,1,5
R_1EgTgB3nXs2rnM6,5,5,5,1,4,5,5,1,4,5,1,1,1,5,5,4,2,2,5,5,5,1,5,5,1,5,5,5,4,2,2,4,1,5,4,2,1,4,5,5,4,2,1,1,1,4,4,1,1,1,1,5,2,5,1,5,5,5,5,5
R_bK34T99j1S4zyjT,4,1,2,4,5,4,3,2,4,5,4,4,5,1,2,4,4,5,5,5,5,1,1,5,1,1,2,4,4,4,4,4,5,2,5,2,4,5,2,5,4,4,5,5,2,2,5,1,4,2,2,3,5,4,2,4,2,4,1,4
R_2YKyvoQ4wb49lF7,2,4,4,3,4,4,3,4,2,4,4,2,3,3,4,3,2,2,4,2,4,3,4,4,3,3,3,2,4,5,4,3,4,4,4,3,2,3,3,3,3,2,2,4,2,4,5,2,2,2,4,3,3,4,3,4,3,3,4,3
R_3rYrWIF0MVYLF4B,4,2,2,2,4,5,4,4,2,5,2,3,4,4,4,2,4,5,4,4,5,2,2,4,2,1,2,4,4,2,2,4,4,5,2,2,4,4,4,5,2,5,5,4,2,4,4,2,2,4,2,3,4,2,4,4,2,2,2,4
R_1H04qwI6JvE0pf3,1,5,3,1,1,1,5,2,3,5,4,4,4,5,4,5,1,4,5,4,1,2,4,2,2,2,4,4,2,1,5,4,1,5,5,4,4,4,4,5,1,5,4,5,1,2,1,2,1,2,5,5,4,4,4,4,1,2,4,4
R_1DBwcztE4zMw3tT,1,4,1,2,5,2,5,4,1,5,3,2,3,5,4,5,4,5,4,2,1,1,4,1,1,4,4,5,1,5,5,4,4,5,3,5,1,2,5,5,1,3,2,2,2,2,2,2,1,3,3,5,4,5,1,1,5,4,5,5
R_1LXYk4PFta6TzK9,5,5,4,4,5,2,4,3,5,4,4,4,4,3,5,3,5,5,3,5,4,5,5,5,2,1,3,5,4,4,4,5,5,4,5,4,4,2,3,1,5,1,4,4,1,4,3,5,4,4,4,5,5,1,5,5,5,5,4,5
R_30k6u5yGh25WEa2,4,4,3,3,2,4,5,4,4,5,2,4,5,2,4,2,1,4,3,5,3,3,4,4,1,4,4,3,4,4,2,4,2,4,5,2,1,4,4,4,3,2,4,4,1,5,1,4,2,1,2,5,4,4,1,4,4,4,3,4
R_1ghlfeS7n8PcFMh,1,4,5,5,3,1,5,4,4,5,2,3,4,2,5,4,1,3,4,5,3,1,5,4,1,4,2,4,4,1,5,4,3,3,5,2,1,3,5,3,4,4,5,5,1,5,2,3,2,1,4,5,3,5,1,4,4,5,2,3
R_2woAmcZLNXO2MAX,4,5,1,1,1,1,5,2,4,5,2,2,3,4,5,5,1,4,4,5,1,2,1,2,1,4,4,1,2,1,5,3,4,5,5,3,2,4,4,5,3,2,5,4,1,2,1,1,1,1,4,5,5,4,1,5,3,1,4,5
R_ZlQUa67WaVfEpFv,5,4,1,5,1,4,5,1,5,5,1,1,5,1,5,4,1,5,4,4,5,1,4,5,1,1,5,1,5,1,4,5,5,1,4,1,1,4,1,2,5,2,5,5,1,5,1,1,5,4,1,5,4,1,4,5,5,1,1,5
R_2taQqiHwkjBmlZr,5,5,4,3,3,3,5,4,2,4,4,2,5,3,5,4,2,5,4,2,2,2,4,3,3,3,5,2,1,2,5,5,1,5,4,4,2,4,4,4,2,4,4,2,4,2,1,4,1,4,3,5,5,4,3,3,5,4,4,4
R_2THTIAYK9ST4hQb,2,4,4,2,4,3,4,4,3,4,3,3,3,3,3,4,3,3,3,2,2,2,3,2,1,3,4,2,3,4,5,3,2,3,2,3,2,4,4,3,3,3,4,2,3,3,3,2,3,3,5,5,2,3,3,3,4,2,4,3
R_24I8MPKLzVbpBBS,2,5,4,2,2,5,5,4,4,5,2,2,5,2,4,4,1,4,5,5,5,1,4,4,2,4,2,2,2,2,5,5,1,5,4,2,2,5,2,5,2,5,5,4,1,3,2,5,1,4,2,5,5,2,4,3,2,4,2,5
R_2PpwMlfRd2fTyW0,4,5,5,1,1,4,5,5,1,5,4,5,4,5,4,4,1,2,4,5,4,5,5,4,1,2,4,4,2,2,4,4,1,5,5,1,2,2,5,5,2,5,4,2,1,1,1,4,2,1,1,5,2,5,4,4,2,4,4,4
R_1HjbK9MAOUgukSe,2,4,4,2,2,4,5,5,2,2,4,4,2,5,2,4,1,5,5,4,5,4,4,2,2,1,2,4,1,2,5,2,1,5,5,4,4,2,5,5,2,4,4,1,2,4,2,2,2,1,4,5,2,4,2,4,2,1,5,2
R_3dQfCRu6mxU4nB8,4,4,1,3,2,4,5,1,4,4,1,4,4,4,4,4,4,5,4,4,5,1,2,3,1,1,3,3,3,2,2,5,5,3,4,2,1,5,2,5,4,3,5,4,2,4,2,1,4,2,2,5,5,1,2,4,4,2,2,4
R_22qLB2Lt1SpQxmF,1,4,5,5,1,2,5,4,4,5,1,2,3,3,5,4,5,3,3,5,2,1,5,4,1,4,2,4,3,1,5,4,4,3,5,2,1,3,4,4,4,4,3,4,1,5,1,3,2,1,4,5,3,5,1,4,3,4,3,4
R_88kiMmPl2KLTBTz,3,4,4,4,2,4,5,3,3,5,5,5,2,5,4,3,2,2,5,5,4,4,4,2,1,2,3,4,2,2,4,4,3,2,5,2,4,4,5,5,3,5,4,2,2,3,5,1,2,1,3,5,3,5,1,2,1,4,4,3
R_3I3qUSOAoIq9k4I,4,5,3,4,1,4,5,1,4,4,2,2,4,2,5,4,1,3,4,5,4,2,1,5,1,2,4,2,4,1,4,5,2,2,5,2,1,4,2,4,4,4,4,2,1,5,2,1,2,2,2,5,5,1,2,4,3,1,1,4
R_3rS56L6g0fupnuW,5,5,4,2,1,4,5,4,4,5,1,4,4,4,3,2,1,4,4,5,4,1,2,4,2,4,4,4,2,1,4,4,4,5,5,2,2,5,4,3,2,4,5,3,1,5,1,2,2,2,3,5,5,4,3,4,4,2,5,1
R_1eK9guPnGcn5qaI,4,4,4,5,4,2,5,5,5,5,1,5,4,2,5,4,5,4,4,5,5,4,5,5,1,3,5,2,4,1,5,5,1,4,5,1,4,5,2,5,4,5,4,5,1,4,5,1,3,1,2,5,4,4,2,2,4,5,1,5
R_AF03kZ5TlygJMYx,2,5,2,5,5,2,5,2,4,5,1,2,4,4,4,1,1,4,2,5,2,1,2,5,1,4,5,4,1,1,5,4,5,2,5,2,1,4,2,3,4,1,5,1,2,5,1,1,2,1,4,5,4,2,2,4,5,1,4,4
R_3MGOMXuQTVs5nei,4,4,2,2,2,5,5,4,3,3,2,2,4,4,4,1,4,3,4,5,3,2,3,4,1,4,3,2,4,3,2,4,4,4,5,2,4,4,5,4,3,4,4,3,1,4,4,4,1,2,2,3,4,5,2,2,2,4,2,3
R_Rgdb9Nwu5lwBo2J,4,4,4,1,2,4,5,4,2,5,1,4,4,5,4,2,4,4,4,5,4,4,5,1,1,2,2,5,1,2,4,4,4,4,5,4,4,2,4,5,4,4,2,1,2,5,4,3,1,1,2,4,1,5,1,5,2,4,5,4
R_3iOwuGChzH9Ie6s,5,4,5,1,1,4,4,4,1,5,1,3,2,4,3,1,1,4,4,5,5,4,4,4,2,2,4,4,2,4,1,4,3,3,4,2,4,1,4,5,5,4,4,2,1,5,1,5,3,3,1,5,1,3,1,5,1,5,5,3
R_2ZCzrWYeWDIzkK4,3,4,2,2,2,4,5,2,3,4,3,3,4,4,4,4,1,5,2,5,3,3,2,4,3,3,4,1,2,2,4,4,4,4,4,3,3,4,4,5,3,3,5,2,1,4,1,2,4,1,4,5,4,4,3,3,3,3,3,3
R_1mKk3vn0u2KdaEU,2,4,2,5,2,4,4,4,4,5,1,2,4,4,4,3,2,4,3,5,4,2,5,4,2,2,5,2,5,3,5,4,4,1,5,3,4,2,3,3,4,4,4,5,1,2,5,2,4,1,2,4,4,3,3,5,5,2,1,3
R_2TsHA83fx9kIE8Q,1,5,2,2,1,4,5,4,4,5,1,4,5,4,4,5,1,4,4,5,2,2,4,5,1,3,4,1,2,1,5,5,5,4,5,2,4,4,2,5,4,4,5,2,1,4,1,1,1,4,4,5,4,2,1,2,2,1,4,4
R_DpdrIyTpMdrITeh,2,4,2,2,5,3,5,2,3,5,1,4,3,4,5,5,1,5,5,5,3,3,5,4,2,4,2,3,2,1,5,4,4,5,5,3,4,5,3,5,2,5,3,3,1,2,3,4,1,3,4,5,5,4,1,4,1,4,4,5
R_1kObE5NxZiCzEus,3,3,2,3,5,2,4,3,2,4,2,2,4,2,4,2,2,3,2,4,3,2,3,4,3,2,4,4,3,2,4,4,3,3,5,3,4,3,2,3,3,3,3,4,2,4,2,3,3,4,3,4,3,2,2,3,3,4,2,4
R_3F3fPOMoEQOLDff,4,4,4,1,2,4,5,4,2,5,1,4,3,5,4,4,4,5,4,5,4,4,5,1,1,2,4,5,1,2,4,4,4,5,5,2,2,2,5,4,4,3,3,1,2,5,4,2,1,1,2,4,1,5,1,5,3,4,5,5
R_3pr1YGz7NPLUhUh,4,4,2,2,2,5,3,2,2,5,2,5,4,5,4,2,5,4,5,5,5,2,2,1,1,2,4,5,2,1,2,4,4,5,5,2,4,5,4,5,5,5,4,2,2,4,2,1,1,1,1,4,4,4,1,4,2,5,4,4
R_NUzSRT3jHWIcJ5T,2,4,4,4,2,2,5,4,5,5,3,4,4,4,4,4,1,4,3,5,2,2,4,4,1,4,4,3,4,3,4,4,3,2,5,2,4,4,4,5,3,5,4,4,2,2,2,2,4,2,5,4,2,4,1,3,2,4,2,3
R_1gIrLOAMi4ZMpoi,4,5,2,2,5,5,4,4,3,4,4,5,4,5,4,3,5,4,2,1,5,5,4,5,2,3,1,4,1,3,4,4,1,4,1,4,5,5,3,4,3,4,5,1,3,4,5,4,3,4,1,3,4,3,4,4,1,5,5,2
R_33CtOEBCfxp8OBy,4,5,4,2,4,4,5,1,4,5,2,1,5,2,3,4,5,4,4,4,1,1,4,1,4,1,5,4,4,4,4,4,4,5,5,4,1,4,3,4,4,2,5,5,1,4,1,1,1,4,4,5,5,4,3,4,5,2,4,3
R_1q3uiRaS9OM7kvC,2,2,2,5,4,2,5,2,4,5,4,2,4,2,2,5,4,4,4,4,2,1,4,5,2,4,5,2,5,5,4,3,4,1,4,3,2,4,1,5,3,3,5,5,4,2,4,2,5,2,4,5,4,1,2,2,3,1,1,2
R_3fiWYJLRWNUWbvT,2,5,4,2,1,4,5,4,4,5,1,2,4,2,5,3,1,2,4,4,2,2,4,5,1,4,3,2,2,1,5,5,3,4,5,3,4,3,1,5,4,5,4,4,1,4,1,4,1,3,5,5,3,1,1,5,4,5,4,5
R_3gSFwKlA2mFB63w,2,4,3,3,2,2,5,4,4,4,2,2,4,2,3,5,2,4,4,4,2,1,3,4,3,4,3,4,5,1,4,3,4,3,5,2,3,3,2,4,1,2,4,4,1,2,3,1,3,1,4,5,4,2,3,1,4,3,1,3
R_4GFGnwHuqxK8MQF,2,4,5,3,1,2,4,2,2,4,2,3,2,4,4,2,1,3,4,4,2,1,4,3,2,3,4,4,2,1,2,4,2,4,4,4,1,3,4,4,2,4,3,4,2,2,1,4,2,4,2,4,3,4,3,4,4,4,4,4
R_DnNJ3yy1oSgoKbv,2,5,4,5,3,4,5,5,3,5,4,2,4,1,5,4,1,2,3,4,3,4,5,4,1,4,4,3,5,1,5,4,1,2,5,3,2,3,3,4,1,2,4,4,1,3,3,4,4,3,3,4,3,4,2,2,5,4,1,5
R_1P7OE1WqinXKktC,3,5,2,2,2,3,5,4,2,5,2,3,4,5,4,4,1,4,4,5,2,4,4,2,1,4,2,4,2,2,4,4,4,5,5,3,2,4,4,5,2,4,4,2,4,3,2,3,2,3,4,5,5,2,2,3,2,4,4,4
R_R1UiPrak2fnNsqZ,3,4,5,2,2,2,5,3,2,4,1,3,4,2,3,5,1,3,3,5,1,1,3,2,3,3,5,4,3,3,4,4,2,4,4,3,2,4,3,3,3,3,4,4,3,3,1,3,2,1,5,5,4,4,3,3,5,4,3,3
R_2Cxj3CC8qPr006x,5,4,4,3,1,4,5,4,2,5,2,2,4,4,4,2,1,3,4,5,3,2,5,3,2,3,4,4,2,1,2,5,2,4,5,3,2,2,4,4,5,4,4,2,1,5,1,4,2,2,3,5,2,3,1,5,4,4,4,4
R_qQqw0ncGPPKjfYl,4,4,4,2,2,5,5,4,2,5,2,4,4,5,4,1,5,2,5,5,4,4,5,2,1,4,5,2,2,4,4,4,2,5,5,2,4,2,4,5,2,5,4,4,2,5,2,2,1,1,4,5,2,4,5,5,4,1,4,4
R_1OJ56uOFMzPNGm4,2,4,4,2,5,3,4,4,4,3,2,3,2,4,4,4,1,1,4,5,2,2,5,2,2,4,4,4,3,1,5,3,4,4,5,3,3,2,4,5,3,3,4,3,1,1,2,3,1,1,3,4,2,3,1,3,3,4,4,4
R_31vjuFVwqQzCnQC,4,4,1,2,3,4,4,4,5,5,1,2,4,1,2,4,5,3,2,4,2,2,4,4,2,1,4,4,4,5,4,4,3,2,4,2,2,4,1,4,5,1,5,4,5,4,2,2,2,2,3,4,4,1,4,5,5,4,1,2
R_3szukv89O4cBaQp,3,4,5,2,5,3,4,5,4,5,4,1,3,4,4,4,3,5,5,5,2,2,5,4,2,4,4,4,2,5,4,4,3,5,3,4,4,3,4,4,4,4,3,5,1,5,5,3,1,4,2,3,4,4,4,4,2,5,4,4
R_bE2Y5XmAQmYlfZD,4,5,1,4,2,4,5,1,5,5,4,1,5,1,5,4,2,5,4,4,1,1,1,5,4,1,5,1,4,1,4,5,5,4,4,3,1,5,1,3,4,4,5,4,1,2,1,1,2,1,1,5,5,1,2,5,5,1,2,5
R_264rNvXAFrSCBRk,2,4,2,3,2,2,5,4,3,4,3,2,4,3,3,4,2,4,3,3,2,2,4,4,1,2,4,2,4,3,4,4,4,4,3,3,1,4,2,4,3,2,4,4,2,2,2,2,1,2,4,5,4,2,1,3,4,2,2,3
R_27BtrmQm5lJlykQ,4,4,5,1,1,5,4,5,3,5,3,5,3,5,3,1,4,4,5,5,4,5,5,2,3,1,4,5,2,1,3,2,4,5,5,4,5,1,5,5,5,5,3,1,5,5,2,5,3,1,2,4,2,5,1,4,2,5,5,4
R_2YK9nlETdOFBa0r,3,3,4,3,4,3,4,3,4,4,2,2,4,2,3,4,3,4,4,5,3,2,4,2,3,3,2,4,4,2,4,2,2,5,3,4,3,4,3,3,3,5,4,4,2,3,3,4,1,4,2,4,2,3,4,3,3,4,2,3
R_3eaaPLz42BG2bF4,2,4,2,3,4,3,5,3,3,4,3,3,4,3,4,5,1,3,3,5,1,1,3,3,1,3,4,3,2,2,4,3,3,1,4,4,2,4,3,5,2,4,4,3,1,2,3,1,1,3,3,4,4,5,1,3,3,2,4,3
R_2fxJuuPtl6SxglG,2,5,4,4,4,1,5,4,2,5,4,1,4,1,4,4,1,3,4,2,1,2,4,2,1,2,5,2,5,4,4,4,2,4,2,4,2,2,2,4,1,4,4,4,5,2,2,4,2,2,4,5,2,2,2,3,4,2,2,4
R_3G84jSW11DsLonx,3,5,1,1,2,1,5,4,1,5,1,1,5,5,4,5,1,5,4,5,1,1,5,1,1,4,5,1,2,5,5,4,4,5,5,3,2,1,5,4,1,3,5,1,1,2,2,1,1,1,5,5,5,4,1,5,5,5,4,4
R_2b3omyb5VHwOFmW,2,4,1,4,1,2,5,4,3,5,4,3,5,2,5,3,2,5,4,5,3,2,3,5,1,5,4,4,5,1,5,4,4,3,4,3,3,5,3,5,1,4,5,5,5,3,4,1,4,1,3,5,5,4,1,3,3,4,2,5
R_3Pi3at0igaj5HNj,4,4,1,4,2,1,5,4,4,4,1,4,4,1,5,2,1,5,4,4,4,1,1,4,4,3,4,2,4,1,2,4,5,2,4,2,1,5,2,1,4,2,5,4,1,2,3,1,4,1,4,5,5,2,4,5,4,4,5,5
R_W7ZesPO0f4sVswp,1,5,4,4,4,1,5,2,4,5,5,1,5,1,4,4,1,4,4,5,1,1,5,2,1,1,2,2,5,1,5,4,2,5,5,5,4,5,5,5,4,4,4,5,1,2,4,4,1,1,3,5,5,4,5,5,4,2,2,4
R_3iQ3CJEtj1vryLp,1,3,3,1,1,2,3,3,2,5,4,2,4,2,4,5,3,4,5,5,2,2,3,1,1,3,5,1,2,1,5,4,2,5,3,5,3,4,5,5,2,5,5,4,2,1,4,2,1,4,4,5,5,5,2,3,3,2,2,4
R_C4dNKoIWS7OydeV,2,5,4,4,5,4,4,4,5,4,1,2,4,2,5,1,1,5,4,5,2,5,3,5,1,5,5,4,4,1,4,4,2,5,5,5,3,5,2,1,2,1,4,1,1,4,1,4,2,2,4,4,1,2,1,4,5,4,4,5
R_xhzxbruUfWB5ern,4,4,2,2,2,3,5,4,3,4,1,2,4,3,3,3,1,4,4,4,3,2,5,2,2,3,4,4,3,3,2,4,5,4,4,4,2,1,3,4,4,3,4,3,1,4,2,1,2,1,4,4,1,3,2,4,3,4,4,3
R_1OQd00qmSxjAKNc,4,4,5,1,1,3,4,3,4,5,5,4,2,4,5,2,1,3,4,5,2,4,5,3,1,4,5,4,1,1,4,4,2,4,4,2,4,2,5,4,2,2,3,2,1,5,2,2,1,2,4,4,1,5,1,3,4,4,4,4
R_2PCq6YDJ6u9Pnmq,3,4,2,2,4,3,4,3,2,3,2,4,3,4,2,4,2,4,4,4,2,4,4,2,4,3,3,4,2,2,4,2,4,4,3,4,4,3,4,4,2,4,4,2,2,2,2,2,2,4,4,4,2,4,3,3,3,3,4,2
R_2CQacgmrdXH4GPV,4,4,4,4,2,4,5,4,4,5,2,2,4,4,4,3,2,2,2,2,4,2,4,4,2,4,4,4,4,3,4,4,3,1,3,3,2,3,2,4,3,4,4,5,3,3,3,3,4,4,3,5,5,2,3,3,4,4,2,4
R_1Nz9fpsEkA1Na6j,3,4,5,1,2,1,5,4,3,4,3,4,3,5,2,4,4,3,5,4,1,1,5,1,3,3,4,4,1,3,4,5,1,5,5,5,4,2,5,4,1,5,4,2,1,5,4,2,1,5,5,5,1,5,3,4,3,4,5,3
